"","beer_beerid","beer_name","beer_abv","brewery_name","review_overall","review_aroma","review_appearance","review_palate","review_taste","n_reviews","beer_style"
"9272",61187,"Amber Ale",5.3,"Marble Brewery",4.07142857142857,3.92857142857143,3.85714285714286,4,4,7,"Red Ale"
"9273",61189,"Molotov Hoptail Double IPA",NA,"Mad Fox Brewing Company",4.04166666666667,4.08333333333333,4,4,4.08333333333333,12,"IPA"
"9274",61190,"Zatek 2010",10.4,"Buckeye Brewing Company",3.64705882352941,3.70588235294118,4.02941176470588,3.67647058823529,3.70588235294118,17,"Stout"
"9275",61208,"(512) TWO",9,"(512) Brewing Company",3.82352941176471,3.82352941176471,3.94117647058824,3.76470588235294,3.85294117647059,17,"IPA"
"9276",61225,"Badass American Lager",4.2,"Michigan Brewing Company",2.82857142857143,2.42857142857143,2.54285714285714,2.7,2.65714285714286,35,"Lager"
"9277",61233,"Vanilla Bean Java Head (Bravo Dry Hopped)",7.5,"Tröegs Brewing Company",4.5,3.85714285714286,4.07142857142857,4.07142857142857,4.5,7,"Stout"
"9278",61240,"Summer Session Ale",4.6,"Evolution Craft Brewing Company",3.55555555555556,3.61111111111111,3.72222222222222,3.77777777777778,3.5,9,"APA"
"9279",61241,"Café Royale",8,"Williamsburg AleWerks",4.10714285714286,4.2,4.01428571428571,4.06428571428571,4.22857142857143,70,"Stout"
"9280",61256,"Imperial Coffee Stout",8,"Roosterfish Brewing Co.",4.1,4.1,4,3.8,3.9,5,"Stout"
"9281",61261,"Double IPA",7.8,"Big Sky Brewing Company",3.92857142857143,3.85714285714286,4.21428571428571,3.85714285714286,3.85714285714286,7,"IPA"
"9282",61268,"Ochsner's 1905 Alberta Porter",5.6,"Alley Kat Brewing Company",4.5,4.11111111111111,3.94444444444444,4.16666666666667,4.5,9,"Porter"
"9283",61273,"11th Hour IPA",6.5,"Crow Peak Brewing",3.45614035087719,3.39473684210526,3.74561403508772,3.40350877192982,3.31578947368421,57,"IPA"
"9284",61275,"Pile O' Dirt Porter",6,"Crow Peak Brewing",3.72222222222222,3.83333333333333,3.90740740740741,3.74074074074074,3.64814814814815,27,"Porter"
"9285",61279,"King Vienna Lager",4.8,"King Brewery",3.75,3.70833333333333,3.875,3.625,3.58333333333333,12,"Lager"
"9286",61324,"AXL Pale Ale",5.8,"MillKing It Productions",3.5,3.46428571428571,3.82142857142857,3.5,3.46428571428571,14,"APA"
"9287",61326,"Smuttynose Vunderbahr Pilsner (Short Batch Series)",5.11,"Smuttynose Brewing Company",4.22727272727273,3.86363636363636,4.04545454545455,4,3.95454545454545,11,"Pilsener"
"9288",61328,"Cherry Chocolate Rain",19.5,"The Bruery",4.10526315789474,4.63157894736842,4.10526315789474,4.28947368421053,4.39473684210526,19,"Stout"
"9289",61354,"Greenroom Pale Ale",5.6,"Barrier Brewing Company",4.21428571428571,4,3.92857142857143,3.92857142857143,4.14285714285714,7,"APA"
"9290",61361,"Brooklyn Detonation Ale",10.2,"Brooklyn Brewery",4.24489795918367,4.26530612244898,4.01020408163265,4.02040816326531,4.28571428571429,49,"IPA"
"9291",61362,"9 Donkeys Of The Hopocalypse",9,"Phillips Brewing Company",3.95454545454545,3.72727272727273,4.04545454545455,3.90909090909091,3.95454545454545,11,"IPA"
"9292",61367,"2010 Bluesapalooza",9,"Mammoth Brewing Company",3.05,3.2,3.65,3.4,3,10,"Stout"
"9293",61382,"Hop Project #34",NA,"Yazoo Brewing Company",3.625,3.58333333333333,3.79166666666667,3.70833333333333,3.54166666666667,12,"IPA"
"9294",61386,"Lights Out Stout",6.1,"Barrier Brewing Company",4.07142857142857,3.85714285714286,3.78571428571429,3.71428571428571,4.14285714285714,7,"Stout"
"9295",61407,"Chocolate Oatmeal Stout",7.2,"Lefty's Brewing Company",3.28571428571429,3.14285714285714,3.35714285714286,3.21428571428571,3.21428571428571,7,"Stout"
"9296",61410,"Estrella Damm Daura",5.4,"Damm S. A.",3.23076923076923,3.01923076923077,3.67307692307692,3.30769230769231,3.21153846153846,26,"Lager"
"9297",61421,"Noble Alpha Red",7.2,"Noble Ale Works",4.08333333333333,3.41666666666667,4,3.91666666666667,4.16666666666667,6,"Red Ale"
"9298",61444,"Stegmaier Summer Stock Pils",5.1,"Lion Brewery, Inc.",3.28571428571429,3.21428571428571,3.35714285714286,3.14285714285714,3.14285714285714,7,"Pilsener"
"9299",61448,"Head Shake",8.75,"Barley Brown's Brewpub",4.16666666666667,4.75,4.41666666666667,4.41666666666667,4.83333333333333,6,"IPA"
"9300",61459,"Ale Of The Hermit",8,"Hermitage Brewing",2.75,2.72727272727273,3.20454545454545,2.77272727272727,2.59090909090909,22,"IPA"
"9301",61463,"Primordial Imperial IPA",9.5,"Mother Earth Brew Co.",3.35,3.25,3.95,3.55,3.35,10,"IPA"
"9302",61468,"Love Rock (Flaming Damsel)",5.1,"Milwaukee Brewing Company",3.5,3.36363636363636,3.72727272727273,3.36363636363636,3.45454545454545,11,"Lager"
"9303",61469,"Hoptopia",8,"Scuttlebutt Brewing Company",3.97222222222222,3.94444444444444,3.83333333333333,3.91666666666667,3.94444444444444,18,"IPA"
"9304",61470,"Idiot Sauvin",NA,"Elysian Brewing Company",3.25,3.25,3.91666666666667,3.41666666666667,3.16666666666667,6,"IPA"
"9305",61471,"Louie's Demise Immort-Ale",4.8,"Milwaukee Brewing Company",3.72222222222222,3.44444444444444,3.94444444444444,3.66666666666667,3.5,9,"Red Ale"
"9306",61492,"Minx",8,"Goose Island Beer Co.",4.16666666666667,4.16666666666667,4.16666666666667,4.19047619047619,4.23809523809524,21,"IPA"
"9307",61496,"La Vache Folle Double IPA - Columbus",9,"Microbrasserie Charlevoix",3.75,3.84615384615385,4.15384615384615,3.84615384615385,3.88461538461538,26,"IPA"
"9308",61525,"Bahl Hornin' Imperial Boont Amber Ale",8.8,"Anderson Valley Brewing Company",3.93333333333333,3.9,3.96666666666667,4.2,3.9,15,"Red Ale"
"9309",61532,"Rio Bravo Special Dark Beer",5.5,"Cervecera Mexicana S.A. De C.V.",3.1,3.2,3.5,3.3,3,5,"Lager"
"9310",61534,"Louie's Ultimate Pale Ale",NA,"Choc Beer Co. / Pete's Place",3.6,3.6,3.5,3.4,3.2,5,"APA"
"9311",61544,"Blue Hills Pub Draft IPA",6.6,"Blue Hills Brewery",3.625,3.65625,3.65625,3.65625,3.65625,16,"IPA"
"9312",61563,"Duquesne Pilsener Beer",5,"Duquesne Bottling Company",3.52702702702703,3.12162162162162,3.43243243243243,3.28378378378378,3.24324324324324,37,"Lager"
"9313",61579,"Kentucky Coal Porter",8.5,"Alltech’s Lexington Brewing and Distilling Co.",4.1,3.8,4,3.8,4.1,5,"Porter"
"9314",61585,"Harpoon Glacier Harvest '10 Wet Hop Ale (100 Barrel Series #33)",6.7,"Harpoon Brewery",3.84558823529412,3.625,3.86764705882353,3.68382352941176,3.70588235294118,68,"APA"
"9315",61590,"American Pale Ale",5.5,"McKenzie Brew House",3.83333333333333,3.58333333333333,3.66666666666667,3.75,3.66666666666667,6,"APA"
"9316",61593,"Ghidorah Double IPA - Beer Camp #29",8.2,"Sierra Nevada Brewing Co.",4.08227848101266,3.9873417721519,4.20253164556962,3.99367088607595,4.00632911392405,79,"IPA"
"9317",61596,"Birra Moretti Baffo D'Oro",4.8,"Birra Moretti (Heineken)",2.71428571428571,2.28571428571429,2.71428571428571,2.42857142857143,2.5,7,"Lager"
"9318",61601,"Imperial Stout",10,"Mendocino Brewing Company",3.86734693877551,3.89795918367347,4.10204081632653,3.91836734693878,3.89795918367347,49,"Stout"
"9319",61612,"Black",4.6,"Lancaster Brewery Company Ltd",3.35,3.25,3.6,3.1,3.2,10,"Stout"
"9320",61613,"Swamp Ape IPA",10,"Florida Beer Company",2.61538461538462,2.95192307692308,3.44230769230769,3.00961538461538,2.58653846153846,52,"IPA"
"9321",61621,"Fusion III",10.2,"Lagunitas Brewing Company",3.90909090909091,4.04545454545455,4.13636363636364,4.22727272727273,4,11,"Stout"
"9322",61625,"Snake Pro Double IPA",8,"Figure 8 Brewing",3.5,3.4,3.725,3.825,3.575,20,"IPA"
"9323",61629,"Little Creatures Oatmeal Stout",4.2,"Little Creatures Brewing Company",3.75,3.6,3.6,3.3,3.75,10,"Stout"
"9324",61635,"DFH Ale",9.5,"Dogfish Head Brewery",4.05882352941176,4.05882352941176,4.02941176470588,4.14705882352941,4.14705882352941,17,"IPA"
"9325",61682,"Mad Brewers Noir Stout",7.4,"Malt Shovel Brewery",3.71875,3.5,3.65625,3.40625,3.84375,16,"Stout"
"9326",61686,"First Pull IPA",NA,"Brainerd Lakes Brewery",3.3,3.4,3.5,3.5,3.4,10,"IPA"
"9327",61689,"Maple Stout",NA,"Square One Brewery",4.16666666666667,4.16666666666667,3.83333333333333,3.72222222222222,4.16666666666667,9,"Stout"
"9328",61693,"Hill Farmstead Nelson Sauvin IPA",5.5,"Hill Farmstead Brewery",4.36363636363636,4.36363636363636,4.36363636363636,4.36363636363636,4.45454545454545,11,"IPA"
"9329",61702,"Dottie Seattle Lager",4.9,"Emerald City Beer Company",3.58333333333333,3.41666666666667,3.75,3.66666666666667,3.33333333333333,6,"Lager"
"9330",61703,"Encore",6,"Magic Hat Brewing Company",3.91532258064516,3.93145161290323,3.875,3.78629032258065,3.875,124,"IPA"
"9331",61704,"Hippy Highway Oatmeal Stout",NA,"Lone Peak Brewery",3.8,3.7,3.5,3.6,4,5,"Stout"
"9332",61710,"Seven Kings",4.5,"World Brews",2.9,2.5,3.2,2.7,3,5,"Lager"
"9333",61711,"S:t Eriks IPA",5.3,"Galatea Spirits",3.6,3.7,3.5,3.8,3.7,5,"IPA"
"9334",61716,"Outta Focus Double IPA",8,"Appalachian Brewing Company",3.44117647058824,3.23529411764706,3.85294117647059,3.5,3.52941176470588,17,"IPA"
"9335",61726,"Hop Project #35",NA,"Yazoo Brewing Company",3.5,3.375,3.875,3.625,3.4375,8,"IPA"
"9336",61736,"Old Neighborhood Oatmeal Porter",5.5,"Mother Earth Brewing",3.89285714285714,3.66666666666667,3.8452380952381,3.85714285714286,3.83333333333333,42,"Porter"
"9337",61741,"Earl Oatmeal Coffee Stout",7.2,"Hill Farmstead Brewery",4.16129032258065,4.14516129032258,4.25806451612903,4.06451612903226,4.19354838709677,31,"Stout"
"9338",61743,"Wild Range India Pale Ale",6.3,"World Brews",3,2.75,3.25,3.2,2.75,10,"IPA"
"9339",61749,"Hopkilla",NA,"People's Brewing Company",3.38888888888889,3.61111111111111,3.72222222222222,2.88888888888889,3.44444444444444,9,"IPA"
"9340",61750,"Fall Summit",5.6,"Peak Organic Brewing Company",3.78947368421053,3.56578947368421,3.89473684210526,3.69736842105263,3.63157894736842,38,"Red Ale"
"9341",61752,"Imperial India Pale Ale #500",10,"Nøgne Ø - Det Kompromissløse Bryggeri A/S",4.01785714285714,4.03571428571429,3.96428571428571,3.94642857142857,4.01785714285714,28,"IPA"
"9342",61758,"Empire State Pale Ale",6.5,"Empire Brewing Company",3.9,3.9,3.9,3.9,3.8,5,"APA"
"9343",61768,"Bowen Island Artisan IPA",5.5,"Bowen Island Brewing Co. Ltd.",3.65,3.35,3.75,3.4,3.5,10,"IPA"
"9344",61781,"Oil Of Aphrodite",10,"Jackie O's Pub & Brewery",4.06896551724138,4.14655172413793,4.13793103448276,4.08620689655172,4.20689655172414,58,"Stout"
"9345",61799,"Massive IPA",6.6,"Great South Bay Brewery",4,3.9375,3.875,4,3.9375,8,"IPA"
"9346",61801,"Snaggletooth Stout",6.5,"Great South Bay Brewery",4,3.9375,3.9375,3.875,4,8,"Stout"
"9347",61806,"Bourbon Barrel-Aged Sweet Chocolate Love",8,"Jackie O's Pub & Brewery",4.02941176470588,4.11764705882353,4.20588235294118,3.73529411764706,4.17647058823529,17,"Stout"
"9348",61807,"Rt 33 Collaboration Porter",9,"Jackie O's Pub & Brewery",4.21428571428571,4.21428571428571,3.92857142857143,3.85714285714286,4.21428571428571,7,"Porter"
"9349",61809,"Bourbon Barrel-Aged Black Betty",11,"Jackie O's Pub & Brewery",3.91176470588235,4.05882352941176,3.88235294117647,3.79411764705882,4,17,"Porter"
"9350",61816,"Rustic Horizon Red Ale",6,"Manzanita Brewing Company",3.07142857142857,3.07142857142857,4.07142857142857,3.5,3.07142857142857,7,"Red Ale"
"9351",61818,"IPA",7.6,"Manzanita Brewing Company",3.21052631578947,3.13157894736842,3.47368421052632,3.34210526315789,3.13157894736842,19,"IPA"
"9352",61847,"Schlafly Culinaria Raspberry Coffee Stout",7,"Saint Louis Brewery / Schlafly Tap Room",4.06818181818182,3.88636363636364,4.04545454545455,3.77272727272727,3.93181818181818,22,"Stout"
"9353",61851,"Black Duck Porter",4,"Hawkes Bay Independent Brewery",3.2,3.3,3.2,3,3,5,"Porter"
"9354",61859,"Inukshuk IPA",7,"O'Dempsey's",3.5,3.55263157894737,3.42105263157895,3.5,3.60526315789474,19,"IPA"
"9355",61877,"Tocobaga Red Ale",7.4,"Cigar City Brewing",4.23333333333333,4.14,4.16666666666667,4.10666666666667,4.24,75,"Red Ale"
"9356",61884,"Mohawk Blizzard Imperial Porter",9.7,"Mohawk Brewing Company",4.7,4.6,4.1,4.2,4.6,5,"Stout"
"9357",61905,"Vanilla Bean Java Head (Cascade Dry Hopped)",7.5,"Tröegs Brewing Company",4.33333333333333,4.16666666666667,4.05555555555556,4.22222222222222,4.27777777777778,9,"Stout"
"9358",61936,"Lost Sailor IPA",7,"Black Forest Brew Haus & Grill",4.1,4,4.4,4.3,4,5,"IPA"
"9359",61949,"Wachusett Milk Stout",5.8,"Wachusett Brewing Company",3.975,3.7625,3.95,3.9125,3.9375,40,"Stout"
"9360",61952,"Braumeister Pils (Sladek Hops)",NA,"Victory Brewing Company",4.33333333333333,4.16666666666667,4.25,4.25,4.16666666666667,6,"Pilsener"
"9361",61956,"Nimbus A-1 Pilsner",4.2,"Nimbus Brewing Company",3.43333333333333,3.16666666666667,3.4,3.46666666666667,3.13333333333333,15,"Lager"
"9362",61957,"Smuttynose Belgian Stout (Short Batch Series)",8.3,"Smuttynose Brewing Company",3.41666666666667,3.5,3.66666666666667,3.41666666666667,3.5,6,"Stout"
"9363",61958,"OmegaTex Triple IPA",9,"Fort George Brewery + Public House",4.2,3.9,3.7,3.9,4,5,"IPA"
"9364",61959,"Paradise Ale",6.2,"Hub City Brewing Company",4,3.71428571428571,3.78571428571429,3.64285714285714,4.21428571428571,7,"IPA"
"9365",61961,"Midnight Express",9.7,"Hub City Brewing Company",2.91666666666667,3.58333333333333,3.83333333333333,3.45833333333333,3.33333333333333,12,"Stout"
"9366",61962,"Loco Lager",NA,"Hub City Brewing Company",2.4,2.3,3.2,2.9,2.4,5,"Lager"
"9367",61977,"Op & Top",4.5,"Brouwerij De Molen",3.78571428571429,3.75,3.78571428571429,3.42857142857143,3.71428571428571,14,"IPA"
"9368",61978,"Halcyon Steamer Stout",5,"Squam Brewing",4,3.75,3.9375,3.75,3.9375,8,"Stout"
"9369",62000,"Death By Hops",7,"Olde Hickory Brewery",3.84677419354839,3.97983870967742,3.92741935483871,3.89516129032258,3.82661290322581,124,"IPA"
"9370",62003,"509 Style",5,"Iron Horse Brewery",4.16666666666667,3.5,3.83333333333333,3.77777777777778,3.77777777777778,9,"APA"
"9371",62014,"River Horse Special Ale Amber",4.5,"River Horse Brewing Co.",3.81578947368421,3.5,3.81578947368421,3.60526315789474,3.71052631578947,19,"Red Ale"
"9372",62037,"Fresh Hop Ale",NA,"Flying Dog Brewery",2.4,2.9,3.9,3,2.6,5,"IPA"
"9373",62058,"Hop-Gasm",9.2,"Bullfrog Brewery",4.40625,4.5,4.21875,4.3125,4.46875,16,"IPA"
"9374",62061,"Boxer Lager",5,"Minhas Craft Brewery",3.3,2.83333333333333,3,3.03333333333333,3.03333333333333,15,"Lager"
"9375",62063,"Loakal Red",6.9,"The Bruery",4,4.03488372093023,4.09302325581395,3.96511627906977,3.95348837209302,86,"Red Ale"
"9376",62067,"Lights Out Stout",NA,"Slip Point Brewing",2.7,2.5,3,2.5,2.5,5,"Stout"
"9377",62069,"Upright (""Punk Rock"" Strong) Lager",6.75,"Upright Brewing Company",3.75,3.59375,4.0625,3.625,3.71875,16,"Lager"
"9378",62070,"Ignis Et Flamma",7,"De Struise Brouwers",4.07317073170732,3.89024390243902,4.1219512195122,4.09756097560976,4,41,"IPA"
"9379",62073,"Konjaks! Stormaktsporter (Cognac Barrel)",9.5,"Närke Kulturbryggeri AB",4.41666666666667,4.41666666666667,4.5,4,4.5,6,"Stout"
"9380",62080,"American Pale Ale Classique",5,"AMB - Maître Brasseur",3.33333333333333,3.08333333333333,3.5,3.25,3.25,6,"APA"
"9381",62084,"Mountain Crest Classic",5.5,"Minhas Craft Brewery",3,2.78571428571429,3,3,2.71428571428571,7,"Lager"
"9382",62091,"Triple IPA",10,"Bierbrouwerij Grand-Café  Emelisse",3.85714285714286,3.60714285714286,3.89285714285714,3.89285714285714,3.85714285714286,14,"IPA"
"9383",62092,"Fyr & Flamme",6.2,"HaandBryggeriet",3.72222222222222,3.83333333333333,4,3.77777777777778,3.83333333333333,9,"IPA"
"9384",62100,"Murray's Spartacus",10,"Murray's Craft Brewing Co.",3.54545454545455,3.68181818181818,3.63636363636364,3.68181818181818,3.63636363636364,11,"IPA"
"9385",62129,"Hop Gun",6.5,"The Funky Buddha Lounge & Brewery",3.70454545454545,3.77272727272727,3.75,3.77272727272727,3.75,22,"IPA"
"9386",62130,"Piiti Porter",6.3,"The Funky Buddha Lounge & Brewery",4.15789473684211,4,3.97368421052632,4.21052631578947,4.07894736842105,19,"Porter"
"9387",62137,"Railway City Double Dead Elephant",6.8,"Railway City Brewing Company",3.2,3.3,3.9,3.4,3.1,5,"IPA"
"9388",62139,"Royal 100",5,"Wild Rose Brewery & Taproom",3.66666666666667,3.25,3.75,3.75,3.58333333333333,6,"Red Ale"
"9389",62144,"Zhiguli Barnoe",5,"Moskovskaya Pivovarennaya Kompaniya",2.9,2.9,3.6,3,3,5,"Lager"
"9390",62154,"Minhas Light",4,"Minhas Craft Brewery",2.1,1.2,1.9,1.6,1.7,5,"Lager"
"9391",62156,"Hopnami DIPA",9.4,"Greenport Harbor Brewing Company",4.02941176470588,4.02941176470588,3.91176470588235,4.11764705882353,4.08823529411765,17,"IPA"
"9392",62157,"RY-PA",7,"Minneapolis Town Hall Brewery",4.27777777777778,4.38888888888889,4.16666666666667,4.05555555555556,4.11111111111111,9,"IPA"
"9393",62159,"Oer Faute",9.5,"McKenzie Brew House",4,4.42857142857143,4,3.71428571428571,4,7,"Porter"
"9394",62172,"Ephraim",10.5,"Hill Farmstead Brewery",4.43356643356643,4.56643356643357,4.3041958041958,4.34965034965035,4.48951048951049,143,"IPA"
"9395",62189,"Fresh Hop Porter",5.9,"Cascade Brewing / Raccoon Lodge & Brewpub",4,3.4,4,3.6,3.6,5,"Porter"
"9396",62211,"Crush Beer",6,"Napa Smith Brewery",3.5,3.23076923076923,3.80769230769231,3.76923076923077,3.57692307692308,13,"Lager"
"9397",62213,"Get Wet",7.37,"Port Brewing Company / Pizza Port",4.1875,4.375,4.0625,4.1875,4.25,8,"IPA"
"9398",62218,"Guajillo Baumé",7,"Half Acre Beer Company",3.58333333333333,3.66666666666667,4.16666666666667,3.58333333333333,3.66666666666667,6,"Stout"
"9399",62229,"Knot So Pale Ale",7,"Eastern Shore Brewing",3.4,3.3,4.2,3.5,3.3,5,"IPA"
"9400",62239,"Lavery Imperial Red Ale",7.2,"Lavery Brewing Company",3.83333333333333,3.66666666666667,4.16666666666667,3.83333333333333,3.75,6,"Red Ale"
"9401",62240,"Endeavor IPA",6.7,"Bear Republic Brewing Co.",3.72222222222222,3.44444444444444,3.94444444444444,3.72222222222222,3.66666666666667,9,"IPA"
"9402",62253,"Silva Stout",10.1,"Green Flash Brewing Co.",4.39937106918239,4.42767295597484,4.30817610062893,4.28930817610063,4.44968553459119,159,"Stout"
"9403",62296,"Stone Imperial Russian Stout 10th Anniversary GK's Mad Man Mix",10.5,"Stone Brewing Co.",3.83333333333333,3.76666666666667,3.93333333333333,3.96666666666667,3.96666666666667,15,"Stout"
"9404",62316,"Deception",10.2,"Fitger's Brewhouse",3.6,3.9,4,3.4,4.1,5,"Stout"
"9405",62327,"Amber Lager",NA,"Hudepohl-Schoenling Brewing Co.",4.03333333333333,3.35,3.73333333333333,3.61666666666667,3.76666666666667,30,"Lager"
"9406",62328,"Estate Homegrown Wet Hop Ale",6.7,"Sierra Nevada Brewing Co.",4.13970588235294,3.98774509803922,4.31127450980392,4.08210784313725,4.11151960784314,408,"IPA"
"9407",62331,"Fresh Hop 2010",NA,"Minneapolis Town Hall Brewery",4.36363636363636,4.45454545454545,4.31818181818182,4.18181818181818,4.31818181818182,11,"IPA"
"9408",62333,"Diamond Knot Vienna Style Ale",5.6,"Diamond Knot Brewery",3.5,3.41666666666667,4,3.91666666666667,3.41666666666667,6,"Lager"
"9409",62338,"Double Chocolate Milk Stout",6.7,"Lancaster Brewing Company",3.78571428571429,3.71428571428571,3.92857142857143,3.64285714285714,3.71428571428571,7,"Stout"
"9410",62342,"Okocim Mocne Premium Malt Liquor",7,"Browar Okocim S.A. (Carlsberg)",3.4,2.8,3.6,3.4,3.1,5,"Lager"
"9411",62349,"Mound Builder IPA",6.5,"People's Brewing Company",3.30769230769231,3.65384615384615,3.30769230769231,3,3.03846153846154,13,"IPA"
"9412",62354,"2010 Reserve Pale Ale",4.5,"Endeavour Beverages",3.375,3.625,3.25,2.8125,2.875,8,"APA"
"9413",62362,"Valsviken Vinterporter",9.1,"Nynäshamns Angbryggeri",3.85714285714286,3.85714285714286,3.57142857142857,3.57142857142857,3.78571428571429,7,"Porter"
"9414",62368,"3 Fields Harvest Ale",6.4,"Garrison Brewing Company",3.64285714285714,3.92857142857143,4,3.57142857142857,3.78571428571429,7,"APA"
"9415",62371,"Soggy Loaf Pumpernickel Rye Porter",NA,"Cigar City Brewing",4.28571428571429,4.28571428571429,3.92857142857143,4.21428571428571,4.21428571428571,7,"Porter"
"9416",62372,"Stone Imperial Russian Belgo Stout",10.5,"Stone Brewing Co.",3.83333333333333,3.83333333333333,4.16666666666667,4.1,3.76666666666667,15,"Stout"
"9417",62379,"Black Damnation Molen's 666 Edition",13,"Brouwerij De Molen",4.5,4.72727272727273,4.22727272727273,3.95454545454545,4.63636363636364,11,"Stout"
"9418",62385,"Abstrakt AB:04",15,"BrewDog",3.78571428571429,4,3.85714285714286,3.96428571428571,3.89285714285714,14,"Stout"
"9419",62395,"2008 Vintage Oak Aged Ale (Barrel No. 96)",7,"Brouwerij Rodenbach N.V.",4.18888888888889,4.13333333333333,4.07777777777778,4.23333333333333,4.3,45,"Red Ale"
"9420",62397,"Rare Bourbon County Stout",13,"Goose Island Beer Co.",4.54417670682731,4.65863453815261,4.26907630522088,4.59437751004016,4.76706827309237,249,"Stout"
"9421",62398,"DIPA",8,"Six Row Brewing Company",4.1,3.95,3.9,3.95,4.1,10,"IPA"
"9422",62409,"Imperial Red Ale",9,"Marble Brewery",3.86363636363636,3.90909090909091,4.22727272727273,4,4,11,"Red Ale"
"9423",62416,"Scratch Beer 35 - 2010 (Fresh Hop Ale)",7.2,"Tröegs Brewing Company",4.27450980392157,4.08823529411765,4,4.11764705882353,4.20588235294118,51,"IPA"
"9424",62439,"Columbus Super Fresh H-O-P",7,"Columbus Brewing Company",4.08333333333333,4.25,3.75,3.83333333333333,4.08333333333333,6,"IPA"
